num_personas,num_vehiculos,num_motocicleta,num_bicis,num_camiones,num_autobuses,num_peatones,num_pasajeros,num_hombres,num_mujeres,max_lesividad,coord_x,coord_y,distrito,droga_alcohol,tiempo_desfavorable,noche
2,1,0,0,0,1,0,2,2,0,0,441925.0,4471578.0,ARGANZUELA,0,0,0
2,2,0,0,0,0,0,2,2,0,0,441896.0,4481329.0,FUENCARRAL-EL PARDO,0,0,0
3,1,2,0,0,0,0,3,1,2,2,439294.0,4475939.0,CHAMBERÍ,1,0,0
2,2,0,0,0,0,0,2,2,0,0,441639.0,4466900.0,VILLAVERDE,0,0,0
2,2,0,0,0,0,0,2,2,0,0,451744.0,4479841.0,BARAJAS,0,0,0
2,1,1,0,0,0,0,2,2,0,1,439753.0,4465817.0,VILLAVERDE,0,0,0
1,0,1,0,0,0,0,1,1,0,1,442616.0,4481712.0,FUENCARRAL-EL PARDO,0,0,0
1,1,0,0,0,0,0,1,0,1,0,440397.0,4467169.0,VILLAVERDE,0,0,0
1,0,0,1,0,0,0,1,1,0,0,438516.0,4471625.0,CARABANCHEL,0,0,1
2,2,0,0,0,0,0,2,1,1,0,443916.0,4472724.0,PUENTE DE VALLECAS,0,0,1
3,3,0,0,0,0,0,3,2,1,2,438614.0,4469465.0,CARABANCHEL,0,0,1
2,1,0,1,0,0,0,2,2,0,2,439657.0,4473261.0,CENTRO,0,0,1
4,4,0,0,0,0,0,4,3,1,0,447827.0,4469788.0,VILLA DE VALLECAS,1,0,1
2,2,0,0,0,0,0,2,2,0,0,439846.0,4470716.0,USERA,0,0,1
5,5,0,0,0,0,0,5,3,2,2,440287.0,4473974.0,CENTRO,0,0,1
1,0,1,0,0,0,0,1,1,0,2,444162.0,4471723.0,PUENTE DE VALLECAS,0,0,1
1,0,0,0,1,0,0,1,1,0,0,439754.0,4476829.0,CHAMBERÍ,0,0,1
3,3,0,0,0,0,0,3,3,0,0,440000.0,4470326.0,USERA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,443683.0,4471203.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,1,1,2,443215.0,4472181.0,PUENTE DE VALLECAS,0,0,0
3,3,0,0,0,0,0,3,1,2,2,446504.0,4473179.0,MORATALAZ,0,0,0
3,1,0,0,0,2,0,3,2,1,2,446864.0,4476898.0,SAN BLAS-CANILLEJAS,0,0,0
2,2,0,0,0,0,1,1,2,0,1,438197.0,4470593.0,CARABANCHEL,0,0,0
1,1,0,0,0,0,0,1,1,0,0,447972.0,4470224.0,VILLA DE VALLECAS,0,0,0
2,1,0,0,1,0,0,2,2,0,0,442549.0,4471592.0,ARGANZUELA,0,0,0
1,0,1,0,0,0,0,1,1,0,0,444243.0,4474792.0,CIUDAD LINEAL,0,0,0
1,0,0,1,0,0,0,1,1,0,0,436296.0,4474175.0,MONCLOA-ARAVACA,0,0,0
2,1,1,0,0,0,0,2,1,1,0,444178.0,4469484.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,2,0,0,445082.0,4471236.0,PUENTE DE VALLECAS,0,0,0
2,0,2,0,0,0,1,1,1,1,2,444762.0,4473006.0,MORATALAZ,0,0,0
8,3,0,0,0,5,0,8,1,7,2,443933.0,4475836.0,SALAMANCA,0,0,0
2,1,1,0,0,0,0,2,2,0,1,437775.0,4476104.0,MONCLOA-ARAVACA,0,0,0
3,3,0,0,0,0,0,3,1,2,2,439550.0,4481304.0,FUENCARRAL-EL PARDO,0,0,0
5,5,0,0,0,0,0,5,2,3,1,440117.0,4470541.0,USERA,0,0,0
2,1,1,0,0,0,0,2,2,0,2,440170.0,4475683.0,CHAMBERÍ,0,0,0
2,2,0,0,0,0,0,2,1,1,0,439359.0,4475005.0,MONCLOA-ARAVACA,0,0,0
1,0,1,0,0,0,0,1,1,0,2,436420.0,4469512.0,CARABANCHEL,0,0,0
2,1,0,0,1,0,0,2,2,0,0,440445.0,4472969.0,CENTRO,0,0,0
2,2,0,0,0,0,0,2,2,0,0,437419.0,4476049.0,MONCLOA-ARAVACA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,434205.0,4479500.0,MONCLOA-ARAVACA,0,0,0
2,1,1,0,0,0,0,2,2,0,2,443359.0,4478186.0,CHAMARTÍN,0,0,0
2,0,1,1,0,0,0,2,2,0,2,440709.0,4478292.0,TETUÁN,0,0,0
1,1,0,0,0,0,0,1,0,1,0,441870.0,4471426.0,ARGANZUELA,0,0,0
2,2,0,0,0,0,0,2,1,1,0,444054.0,4476978.0,SALAMANCA,0,0,0
4,2,2,0,0,0,0,4,3,1,2,442581.0,4466716.0,VILLAVERDE,0,0,0
3,1,2,0,0,0,0,3,2,1,0,439755.0,4481053.0,FUENCARRAL-EL PARDO,0,0,1
1,1,0,0,0,0,0,1,1,0,2,437754.0,4476211.0,MONCLOA-ARAVACA,0,0,0
2,2,0,0,0,0,0,2,1,1,0,440575.0,4476356.0,CHAMBERÍ,0,0,1
2,1,1,0,0,0,0,2,1,1,1,441920.0,4483988.0,FUENCARRAL-EL PARDO,0,0,1
4,4,0,0,0,0,0,4,4,0,0,442709.0,4481340.0,CHAMARTÍN,1,0,1
5,5,0,0,0,0,0,5,0,5,0,440622.0,4480241.0,TETUÁN,0,0,1
2,2,0,0,0,0,0,2,2,0,2,436551.0,4468823.0,CARABANCHEL,0,0,0
3,1,2,0,0,0,0,3,1,2,2,439011.0,4476356.0,MONCLOA-ARAVACA,0,0,0
1,0,1,0,0,0,0,1,1,0,2,450546.0,4478429.0,BARAJAS,0,0,0
2,2,0,0,0,0,0,2,0,2,2,441509.0,4474598.0,SALAMANCA,0,0,0
2,2,0,0,0,0,0,2,2,0,0,443986.0,4476151.0,SALAMANCA,0,0,0
1,0,0,1,0,0,0,1,1,0,1,436800.0,4471673.0,LATINA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,445481.0,4473203.0,MORATALAZ,0,0,0
4,3,1,0,0,0,0,4,2,2,1,440293.0,4474724.0,CENTRO,0,0,0
1,1,0,0,0,0,0,1,0,1,0,445218.0,4477024.0,CIUDAD LINEAL,0,0,0
2,2,0,0,0,0,0,2,1,1,0,439322.0,4468272.0,VILLAVERDE,0,0,0
2,2,0,0,0,0,0,2,1,1,2,440583.0,4477175.0,CHAMBERÍ,0,0,0
2,2,0,0,0,0,0,2,1,1,0,443665.0,4475546.0,SALAMANCA,0,0,0
1,0,1,0,0,0,0,1,1,0,0,450543.0,4478446.0,BARAJAS,0,0,1
2,1,1,0,0,0,0,2,1,1,2,446578.0,4469813.0,VILLA DE VALLECAS,0,0,0
3,2,1,0,0,0,0,3,2,1,0,444358.0,4477471.0,CIUDAD LINEAL,0,0,0
2,2,0,0,0,0,0,2,1,1,0,442429.0,4476964.0,CHAMARTÍN,0,0,0
2,0,0,1,1,0,0,2,2,0,2,435498.0,4468258.0,CARABANCHEL,0,0,0
4,4,0,0,0,0,0,4,2,2,2,434176.0,4469582.0,LATINA,0,0,0
3,3,0,0,0,0,0,3,3,0,0,443181.0,4471022.0,PUENTE DE VALLECAS,0,0,0
2,1,0,0,1,0,0,2,1,1,2,444528.0,4471435.0,PUENTE DE VALLECAS,0,0,0
7,7,0,0,0,0,0,7,4,3,0,442121.0,4470769.0,PUENTE DE VALLECAS,0,0,0
3,3,0,0,0,0,0,3,3,0,2,433354.0,4479693.0,MONCLOA-ARAVACA,0,0,0
2,2,0,0,0,0,0,2,0,2,0,443351.0,4475540.0,SALAMANCA,0,0,1
1,1,0,0,0,0,0,1,1,0,0,440143.0,4479090.0,TETUÁN,1,0,0
1,1,0,0,0,0,0,1,1,0,2,440096.0,4471761.0,CARABANCHEL,1,0,1
2,2,0,0,0,0,0,2,2,0,0,447613.0,4472935.0,VICÁLVARO,0,0,1
1,0,0,0,1,0,0,1,1,0,0,440656.0,4476064.0,CHAMBERÍ,0,0,1
1,1,0,0,0,0,0,1,1,0,0,440204.0,4466417.0,VILLAVERDE,1,0,1
1,0,0,1,0,0,0,1,1,0,0,446961.0,4474553.0,CIUDAD LINEAL,0,0,0
1,1,0,0,0,0,0,1,1,0,0,439741.0,4482949.0,FUENCARRAL-EL PARDO,0,0,1
2,1,1,0,0,0,0,2,2,0,2,450819.0,4474197.0,VICÁLVARO,0,0,0
2,2,0,0,0,0,0,2,0,2,1,446708.0,4479923.0,HORTALEZA,0,0,0
2,0,2,0,0,0,0,2,1,1,1,442675.0,4475129.0,SALAMANCA,0,0,0
4,1,0,0,0,3,0,4,2,2,2,445212.0,4473234.0,MORATALAZ,0,0,0
2,2,0,0,0,0,0,2,2,0,0,439711.0,4472586.0,ARGANZUELA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,446416.0,4476729.0,SAN BLAS-CANILLEJAS,0,0,0
1,0,0,0,0,1,0,1,1,0,0,443298.0,4472542.0,RETIRO,0,0,0
2,2,0,0,0,0,0,2,2,0,0,450617.0,4477663.0,SAN BLAS-CANILLEJAS,0,0,0
1,0,0,0,1,0,0,1,1,0,0,440221.0,4474974.0,CENTRO,0,0,0
2,2,0,0,0,0,0,2,1,1,0,440159.0,4474754.0,CENTRO,0,0,0
1,1,0,0,0,0,0,1,1,0,0,439160.0,4468698.0,USERA,0,0,0
1,1,0,0,0,0,0,1,0,1,0,436969.0,4471270.0,CARABANCHEL,0,0,0
1,1,0,0,0,0,0,1,0,1,0,438232.0,4480482.0,MONCLOA-ARAVACA,0,0,0
2,2,0,0,0,0,0,2,2,0,2,441072.0,4468494.0,USERA,0,0,0
3,3,0,0,0,0,0,3,3,0,2,447477.0,4469180.0,VILLA DE VALLECAS,1,0,0
3,1,2,0,0,0,0,3,3,0,2,433967.0,4468455.0,LATINA,0,0,0
4,2,2,0,0,0,0,4,4,0,1,446715.0,4479947.0,HORTALEZA,0,0,0
3,3,0,0,0,0,0,3,2,1,2,440400.0,4465460.0,VILLAVERDE,1,0,0
4,4,0,0,0,0,0,4,4,0,2,440001.0,4473042.0,ARGANZUELA,0,0,0
3,3,0,0,0,0,0,3,3,0,0,444896.0,4477649.0,CIUDAD LINEAL,0,0,0
2,1,0,0,0,1,0,2,1,1,0,444964.0,4477572.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,2,0,0,445389.0,4480615.0,HORTALEZA,0,0,0
2,1,0,1,0,0,0,2,2,0,0,442114.0,4476388.0,SALAMANCA,0,0,0
2,2,0,0,0,0,0,2,1,1,2,442991.0,4483542.0,FUENCARRAL-EL PARDO,0,0,0
3,3,0,0,0,0,1,2,1,2,1,441559.0,4473099.0,RETIRO,0,0,1
5,4,1,0,0,0,0,5,1,4,1,444475.0,4475937.0,CIUDAD LINEAL,0,0,1
2,1,0,0,0,1,0,2,2,0,0,441138.0,4467180.0,VILLAVERDE,0,0,1
2,1,0,1,0,0,0,2,2,0,0,447607.0,4478736.0,HORTALEZA,0,0,1
1,1,0,0,0,0,0,1,1,0,0,439300.0,4472446.0,ARGANZUELA,0,0,1
3,3,0,0,0,0,0,3,3,0,0,447157.0,4470141.0,VILLA DE VALLECAS,0,0,1
5,5,0,0,0,0,0,5,4,1,0,438991.0,4475519.0,MONCLOA-ARAVACA,1,0,1
2,1,1,0,0,0,0,2,1,1,0,443532.0,4479183.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,0,2,2,443556.0,4479719.0,CIUDAD LINEAL,0,0,0
2,1,1,0,0,0,0,2,2,0,1,443792.0,4481708.0,HORTALEZA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,440593.0,4465279.0,VILLAVERDE,1,0,0
1,1,0,0,0,0,0,1,1,0,2,448823.0,4469625.0,VILLA DE VALLECAS,0,0,0
1,0,1,0,0,0,0,1,0,1,2,441707.0,4473077.0,RETIRO,0,0,0
1,0,1,0,0,0,0,1,1,0,0,438777.0,4474797.0,MONCLOA-ARAVACA,0,0,1
1,1,0,0,0,0,0,1,1,0,0,444024.0,4476291.0,SALAMANCA,0,0,0
2,2,0,0,0,0,1,1,1,1,2,442053.0,4476034.0,SALAMANCA,0,0,0
2,1,0,1,0,0,0,2,0,2,0,439886.0,4476072.0,CHAMBERÍ,0,0,0
2,1,1,0,0,0,0,2,1,1,2,440027.0,4466735.0,VILLAVERDE,0,0,0
1,1,0,0,0,0,0,1,1,0,0,443066.0,4472107.0,RETIRO,1,0,0
1,0,0,1,0,0,0,1,1,0,2,446215.0,4483717.0,HORTALEZA,0,0,0
2,2,0,0,0,0,0,2,1,1,0,441310.0,4465966.0,VILLAVERDE,1,0,0
1,1,0,0,0,0,0,1,1,0,0,438082.0,4478688.0,MONCLOA-ARAVACA,0,0,0
1,1,0,0,0,0,0,1,0,1,0,448310.0,4475987.0,SAN BLAS-CANILLEJAS,1,0,0
2,2,0,0,0,0,1,1,0,2,0,448201.0,4474785.0,SAN BLAS-CANILLEJAS,1,0,1
2,1,0,0,1,0,0,2,1,1,0,451030.0,4480301.0,BARAJAS,0,0,0
1,0,1,0,0,0,0,1,1,0,2,443612.0,4474592.0,RETIRO,0,0,0
2,2,0,0,0,0,0,2,1,1,0,441048.0,4468509.0,USERA,0,0,1
1,0,0,1,0,0,0,1,1,0,2,445284.0,4481814.0,HORTALEZA,0,0,1
2,0,2,0,0,0,0,2,2,0,0,442337.0,4471822.0,ARGANZUELA,0,0,0
3,3,0,0,0,0,0,3,2,1,0,443297.0,4470374.0,PUENTE DE VALLECAS,0,0,1
2,2,0,0,0,0,0,2,2,0,0,443439.0,4478806.0,CHAMARTÍN,0,0,1
4,3,1,0,0,0,0,4,1,3,2,444487.0,4482696.0,HORTALEZA,0,0,1
4,3,1,0,0,0,0,4,2,2,0,444562.0,4478207.0,CIUDAD LINEAL,0,0,1
1,1,0,0,0,0,0,1,1,0,0,438665.0,4470505.0,CARABANCHEL,0,0,1
2,1,1,0,0,0,0,2,2,0,0,441575.0,4476269.0,CHAMBERÍ,0,0,1
1,0,0,1,0,0,0,1,1,0,1,440090.0,4474037.0,CENTRO,0,0,1
4,4,0,0,0,0,0,4,3,1,0,444478.0,4479770.0,HORTALEZA,0,0,1
2,2,0,0,0,0,0,2,1,1,0,439069.0,4470699.0,CARABANCHEL,1,0,1
2,2,0,0,0,0,0,2,2,0,0,440729.0,4474773.0,CENTRO,0,0,1
3,3,0,0,0,0,0,3,2,1,0,435999.0,4468200.0,CARABANCHEL,0,0,1
1,0,0,1,0,0,0,1,0,1,2,437625.0,4473649.0,LATINA,0,0,0
2,0,2,0,0,0,0,2,1,1,2,438825.0,4474396.0,CENTRO,0,0,0
1,0,0,0,1,0,0,1,1,0,0,441573.0,4470310.0,PUENTE DE VALLECAS,0,0,0
3,3,0,0,0,0,0,3,3,0,0,439044.0,4466089.0,VILLAVERDE,0,0,0
2,1,0,0,0,1,0,2,2,0,0,450703.0,4480250.0,BARAJAS,0,0,0
2,2,0,0,0,0,0,2,1,1,0,440488.0,4476196.0,CHAMBERÍ,0,0,0
3,1,1,0,1,0,0,3,3,0,0,443305.0,4470791.0,PUENTE DE VALLECAS,0,0,1
4,3,0,0,1,0,0,4,1,3,2,448506.0,4475021.0,SAN BLAS-CANILLEJAS,0,0,0
2,2,0,0,0,0,0,2,1,1,2,446013.0,4470759.0,PUENTE DE VALLECAS,0,0,0
1,0,0,0,1,0,0,1,0,1,0,443600.0,4472382.0,PUENTE DE VALLECAS,0,0,0
1,1,0,0,0,0,0,1,1,0,0,442492.0,4475265.0,SALAMANCA,0,0,0
6,6,0,0,0,0,0,6,3,3,0,446393.0,4480258.0,HORTALEZA,0,0,0
1,0,0,1,0,0,0,1,1,0,1,445144.0,4476612.0,CIUDAD LINEAL,0,0,1
1,1,0,0,0,0,0,1,1,0,0,446669.0,4484352.0,HORTALEZA,0,0,0
1,1,0,0,0,0,0,1,0,1,0,448126.0,4475248.0,SAN BLAS-CANILLEJAS,0,0,1
1,0,1,0,0,0,0,1,1,0,2,441562.0,4473145.0,RETIRO,0,0,0
2,2,0,0,0,0,0,2,2,0,0,442518.0,4472676.0,RETIRO,0,0,0
2,2,0,0,0,0,0,2,2,0,0,439540.0,4468679.0,USERA,0,0,0
5,5,0,0,0,0,0,5,3,2,2,444955.0,4470523.0,PUENTE DE VALLECAS,0,0,0
3,3,0,0,0,0,0,3,0,3,2,448564.0,4468613.0,VILLA DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,1,1,0,439032.0,4466024.0,VILLAVERDE,1,0,1
2,2,0,0,0,0,0,2,1,1,0,445776.0,4476441.0,CIUDAD LINEAL,0,0,1
1,1,0,0,0,0,0,1,0,1,0,439994.0,4474192.0,CENTRO,0,0,1
4,4,0,0,0,0,0,4,2,2,2,440580.0,4476666.0,CHAMBERÍ,0,0,1
4,3,0,0,0,1,0,4,3,1,0,438505.0,4472988.0,LATINA,0,0,1
2,0,2,0,0,0,0,2,1,1,2,435878.0,4470648.0,LATINA,0,0,1
2,2,0,0,0,0,0,2,1,1,0,441346.0,4479674.0,TETUÁN,0,0,1
2,1,1,0,0,0,0,2,2,0,0,434926.0,4471401.0,LATINA,0,0,1
1,1,0,0,0,0,0,1,1,0,0,449119.0,4475205.0,SAN BLAS-CANILLEJAS,0,0,1
1,0,1,0,0,0,0,1,1,0,0,441581.0,4470245.0,USERA,1,0,1
5,5,0,0,0,0,2,3,4,1,2,439435.0,4466422.0,VILLAVERDE,0,0,1
2,2,0,0,0,0,0,2,2,0,0,440477.0,4475623.0,CHAMBERÍ,0,0,1
1,1,0,0,0,0,0,1,1,0,2,438201.0,4470589.0,CARABANCHEL,1,0,1
1,1,0,0,0,0,0,1,1,0,0,446789.0,4471384.0,PUENTE DE VALLECAS,1,0,0
1,1,0,0,0,0,0,1,1,0,0,435968.0,4468009.0,CARABANCHEL,0,0,0
2,1,0,0,0,1,0,2,2,0,0,442638.0,4471431.0,PUENTE DE VALLECAS,0,0,0
1,1,0,0,0,0,0,1,1,0,1,438964.0,4469945.0,USERA,1,0,0
1,1,0,0,0,0,0,1,1,0,0,442812.0,4470433.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,1,1,1,1,2,438781.0,4479245.0,MONCLOA-ARAVACA,0,0,0
2,2,0,0,0,0,1,1,1,1,1,439556.0,4472915.0,ARGANZUELA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,437425.0,4472392.0,LATINA,1,0,0
2,2,0,0,0,0,1,1,1,1,2,440126.0,4481936.0,FUENCARRAL-EL PARDO,0,0,0
2,0,0,0,2,0,1,1,2,0,2,441327.0,4474911.0,CENTRO,0,0,0
2,1,1,0,0,0,0,2,1,1,2,440328.0,4477881.0,TETUÁN,0,0,0
4,4,0,0,0,0,0,4,2,2,0,442801.0,4475199.0,SALAMANCA,0,0,1
1,1,0,0,0,0,0,1,1,0,0,441407.0,4478315.0,TETUÁN,0,0,0
1,1,0,0,0,0,0,1,1,0,0,440767.0,4474588.0,CENTRO,0,0,1
1,0,0,1,0,0,0,1,1,0,1,440659.0,4472455.0,ARGANZUELA,0,0,0
5,5,0,0,0,0,0,5,3,2,2,441157.0,4473838.0,CENTRO,0,0,0
2,1,1,0,0,0,0,2,2,0,1,441272.0,4476964.0,CHAMBERÍ,0,0,1
3,3,0,0,0,0,0,3,2,1,2,453747.0,4472903.0,VICÁLVARO,0,0,0
1,1,0,0,0,0,0,1,1,0,1,444806.0,4472530.0,PUENTE DE VALLECAS,0,0,1
1,0,1,0,0,0,0,1,1,0,2,439864.0,4477744.0,MONCLOA-ARAVACA,1,0,1
3,0,2,1,0,0,0,3,3,0,2,441164.0,4473203.0,ARGANZUELA,0,0,1
1,0,0,1,0,0,0,1,1,0,1,445255.0,4470960.0,PUENTE DE VALLECAS,1,0,1
3,2,1,0,0,0,0,3,2,1,0,437303.0,4471499.0,CARABANCHEL,0,0,1
2,2,0,0,0,0,0,2,2,0,0,443105.0,4477347.0,CHAMARTÍN,0,0,1
1,1,0,0,0,0,0,1,1,0,0,440977.0,4477101.0,CHAMBERÍ,0,0,0
2,1,0,1,0,0,0,2,1,1,0,443523.0,4472448.0,PUENTE DE VALLECAS,0,0,0
2,2,0,0,0,0,0,2,2,0,0,440519.0,4478767.0,TETUÁN,0,0,0
2,2,0,0,0,0,0,2,2,0,0,441517.0,4466942.0,VILLAVERDE,1,0,0
3,3,0,0,0,0,0,3,2,1,2,437588.0,4471309.0,CARABANCHEL,0,0,0
1,1,0,0,0,0,0,1,1,0,0,440447.0,4469506.0,USERA,0,0,0
2,1,0,1,0,0,0,2,1,1,0,439234.0,4472959.0,ARGANZUELA,0,0,0
1,1,0,0,0,0,0,1,1,0,0,440729.0,4475672.0,CHAMBERÍ,0,0,0
3,3,0,0,0,0,0,3,3,0,2,444802.0,4477841.0,CIUDAD LINEAL,0,0,0
1,1,0,0,0,0,0,1,1,0,2,443634.0,4473161.0,MORATALAZ,0,0,0
4,4,0,0,0,0,0,4,2,2,2,440622.0,4480243.0,TETUÁN,0,0,0
2,2,0,0,0,0,1,1,0,2,2,443059.0,4475996.0,SALAMANCA,0,0,0
2,2,0,0,0,0,0,2,1,1,0,435396.0,4471173.0,LATINA,0,0,0
1,0,1,0,0,0,0,1,1,0,1,449546.0,4472746.0,VICÁLVARO,0,0,0
2,1,1,0,0,0,0,2,2,0,2,439601.0,4470134.0,USERA,0,0,0
2,1,0,0,0,1,0,2,1,1,0,443306.0,4470516.0,PUENTE DE VALLECAS,0,0,0
1,0,0,1,0,0,0,1,1,0,2,439517.0,4476319.0,CHAMBERÍ,0,0,0
5,5,0,0,0,0,0,5,4,1,1,437104.0,4468847.0,CARABANCHEL,0,0,0
3,2,1,0,0,0,0,3,2,1,1,448291.0,4473817.0,SAN BLAS-CANILLEJAS,0,0,0
1,0,0,1,0,0,0,1,0,1,1,445010.0,4475902.0,CIUDAD LINEAL,0,0,0
2,2,0,0,0,0,0,2,2,0,0,440698.0,4476738.0,CHAMBERÍ,0,0,0
2,2,0,0,0,0,0,2,2,0,0,448673.0,4469522.0,VILLA DE VALLECAS,0,0,1
6,5,0,1,0,0,0,6,4,2,2,441030.0,4469663.0,USERA,0,0,0
2,2,0,0,0,0,1,1,2,0,0,445824.0,4475809.0,CIUDAD LINEAL,0,0,0
2,1,1,0,0,0,0,2,1,1,0,441011.0,4473005.0,ARGANZUELA,1,0,1
2,1,1,0,0,0,0,2,2,0,2,443225.0,4472177.0,PUENTE DE VALLECAS,0,0,1
2,2,0,0,0,0,0,2,0,2,2,447388.0,4476246.0,SAN BLAS-CANILLEJAS,0,0,1
1,0,0,1,0,0,0,1,1,0,2,439640.0,4474974.0,CENTRO,0,0,1
2,2,0,0,0,0,0,2,2,0,0,441539.0,4479759.0,CHAMARTÍN,0,0,1
1,0,0,1,0,0,0,1,0,1,1,438895.0,4474056.0,CENTRO,0,0,1
2,2,0,0,0,0,0,2,2,0,1,440765.0,4477731.0,TETUÁN,0,0,1
2,1,1,0,0,0,0,2,2,0,2,441040.0,4468054.0,VILLAVERDE,0,0,0
1,1,0,0,0,0,0,1,1,0,0,446911.0,4471386.0,PUENTE DE VALLECAS,0,0,0
2,1,1,0,0,0,0,2,2,0,2,440917.0,4477924.0,TETUÁN,0,0,0
3,3,0,0,0,0,0,3,0,3,2,443107.0,4473032.0,RETIRO,0,0,0
2,1,0,0,0,1,0,2,2,0,1,443692.0,4479242.0,CIUDAD LINEAL,0,0,0
1,1,0,0,0,0,0,1,1,0,0,436870.0,4470364.0,CARABANCHEL,0,0,0
2,2,0,0,0,0,1,1,2,0,1,446022.0,4474727.0,CIUDAD LINEAL,0,0,0
2,1,1,0,0,0,0,2,1,1,1,443823.0,4477945.0,CIUDAD LINEAL,0,0,0
1,0,0,1,0,0,0,1,1,0,2,438777.0,4475598.0,MONCLOA-ARAVACA,0,0,0
2,1,0,0,0,1,0,2,2,0,0,440472.0,4474612.0,CENTRO,0,0,0
2,2,0,0,0,0,0,2,1,1,0,443864.0,4475820.0,SALAMANCA,0,0,0
2,1,0,1,0,0,0,2,1,1,0,436290.0,4469823.0,CARABANCHEL,0,0,0
4,1,0,0,0,3,0,4,2,2,2,441264.0,4473490.0,RETIRO,0,0,0
2,2,0,0,0,0,1,1,1,1,2,439755.0,4476050.0,CHAMBERÍ,0,0,0
2,1,0,0,1,0,0,2,2,0,2,447271.0,4474655.0,SAN BLAS-CANILLEJAS,0,0,0
3,1,2,0,0,0,0,3,1,2,2,448428.0,4477961.0,BARAJAS,0,0,0
1,0,0,1,0,0,0,1,1,0,1,438741.0,4473579.0,ARGANZUELA,0,0,1
2,2,0,0,0,0,0,2,1,1,0,443001.0,4476570.0,SALAMANCA,0,0,0
2,2,0,0,0,0,0,2,2,0,0,442710.0,4472976.0,RETIRO,0,0,0
3,3,0,0,0,0,0,3,2,1,0,445562.0,4471017.0,PUENTE DE VALLECAS,0,0,0
1,0,0,0,1,0,0,1,1,0,0,451040.0,4480554.0,BARAJAS,0,0,0
6,5,1,0,0,0,0,6,2,4,1,439795.0,4481066.0,FUENCARRAL-EL PARDO,0,0,0
2,0,1,0,1,0,0,2,2,0,0,442762.0,4481652.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,0,2,0,443753.0,4478392.0,CHAMARTÍN,0,0,0
1,1,0,0,0,0,0,1,1,0,0,440602.0,4473388.0,CENTRO,1,0,0
3,2,1,0,0,0,0,3,3,0,1,441267.0,4478367.0,TETUÁN,0,0,0
1,1,0,0,0,0,0,1,0,1,0,443869.0,4468497.0,VILLA DE VALLECAS,1,0,1
1,0,0,0,1,0,0,1,1,0,0,436134.0,4468478.0,CARABANCHEL,0,0,1
1,1,0,0,0,0,0,1,1,0,0,442807.0,4478875.0,CHAMARTÍN,1,0,0
2,1,1,0,0,0,0,2,2,0,1,441298.0,4473390.0,RETIRO,0,0,0
1,0,1,0,0,0,0,1,1,0,2,443092.0,4474933.0,SALAMANCA,0,0,0
1,1,0,0,0,0,0,1,0,1,0,439238.0,4481228.0,FUENCARRAL-EL PARDO,0,0,1
3,2,0,0,0,1,0,3,3,0,0,435780.0,4469304.0,CARABANCHEL,0,0,1
2,2,0,0,0,0,0,2,2,0,2,441099.0,4468170.0,USERA,0,0,1
2,1,1,0,0,0,0,2,2,0,2,442222.0,4472848.0,RETIRO,0,0,1
1,0,0,1,0,0,0,1,1,0,2,441337.0,4474213.0,RETIRO,0,0,1
4,4,0,0,0,0,2,2,0,4,0,442158.0,4467612.0,VILLAVERDE,0,0,1
4,4,0,0,0,0,0,4,2,2,0,446855.0,4483300.0,HORTALEZA,0,0,1
4,4,0,0,0,0,0,4,2,2,2,442342.0,4475588.0,SALAMANCA,0,0,1
2,2,0,0,0,0,0,2,1,1,0,441087.0,4474091.0,CENTRO,0,0,1
2,2,0,0,0,0,0,2,2,0,0,440935.0,4469718.0,USERA,0,0,0
2,2,0,0,0,0,1,1,1,1,2,445033.0,4476036.0,CIUDAD LINEAL,0,0,0
2,2,0,0,0,0,0,2,1,1,0,439760.0,4476839.0,CHAMBERÍ,0,0,0
2,2,0,0,0,0,0,2,1,1,0,439138.0,4475614.0,MONCLOA-ARAVACA,0,0,0
2,2,0,0,0,0,0,2,1,1,0,443312.0,4475507.0,SALAMANCA,0,0,0
3,1,0,0,2,0,0,3,3,0,0,442590.0,4476559.0,CHAMARTÍN,0,0,0
2,2,0,0,0,0,0,2,1,1,0,441545.0,4473123.0,RETIRO,0,0,0
2,2,0,0,0,0,0,2,2,0,0,440689.0,4472508.0,ARGANZUELA,0,0,0
2,2,0,0,0,0,0,2,0,2,0,438347.0,4476824.0,MONCLOA-ARAVACA,0,0,0
3,0,0,0,0,3,2,1,2,1,2,440399.0,4478259.0,TETUÁN,0,0,0
2,2,0,0,0,0,1,1,1,1,1,442811.0,4474230.0,RETIRO,0,0,0
